Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/20/2020,393,395.75,393,395.75,0.75,+0.19%,7,850
10/19/2020,395,395,395,395,0.25,+0.06%,0,851
10/16/2020,395.75,396.5,393,394.75,-1.75,-0.44%,105,851
10/15/2020,397.25,397.25,396.5,396.5,-0.5,-0.13%,41,864
10/14/2020,397,397,397,397,0,0.00%,1,826
10/13/2020,397,397,397,397,0.25,+0.06%,0,825
10/12/2020,397.75,397.75,396.75,396.75,-2.25,-0.56%,1,825
10/09/2020,399.75,399.75,399,399,2.75,+0.69%,1,825
10/08/2020,396.25,396.25,396.25,396.25,-2.75,-0.69%,0,824
10/07/2020,399.75,399.75,399,399,-0.25,-0.06%,1,824
10/06/2020,399.25,399.25,399.25,399.25,1,+0.25%,0,823
10/05/2020,398.25,398.25,398.25,398.25,1,+0.25%,0,823
10/02/2020,397.25,397.25,397.25,397.25,0,0.00%,0,823
10/01/2020,399.75,399.75,397.25,397.25,0,0.00%,10,823
09/30/2020,394,400,394,397.25,3.75,+0.95%,34,823
09/29/2020,389.25,393.5,389.25,393.5,-0.25,-0.06%,23,825
09/28/2020,393.75,393.75,393.75,393.75,0.75,+0.19%,0,811
09/25/2020,395,395,393,393,0.75,+0.19%,2,811
09/24/2020,391,392.25,391,392.25,0,0.00%,6,812
09/23/2020,392,392.25,392,392.25,-1.25,-0.32%,1,808
09/22/2020,393.5,393.5,393.5,393.5,0,0.00%,1,808
09/21/2020,392.25,393.5,392.25,393.5,-3.75,-0.94%,1,809
09/18/2020,397.25,397.25,397.25,397.25,1.75,+0.44%,0,809
09/17/2020,395.25,395.5,395.25,395.5,0.25,+0.06%,4,809
09/16/2020,394.75,396.25,394.75,395.25,2.25,+0.57%,15,805
09/15/2020,393.25,393.5,393,393,-0.5,-0.13%,6,803
09/14/2020,395.5,395.5,389.75,393.5,-3,-0.76%,76,803
09/11/2020,395.5,396.5,395.5,396.5,0,0.00%,3,745
09/10/2020,396.5,396.5,396.5,396.5,0.25,+0.06%,0,744
09/09/2020,395.75,396.25,395.75,396.25,-1.25,-0.31%,1,744
09/08/2020,397,398,396,397.5,0.25,+0.06%,58,744
09/04/2020,397.25,397.25,397.25,397.25,1.25,+0.32%,16,693
09/03/2020,397,397,396,396,-0.5,-0.13%,15,689
09/02/2020,394.5,396.5,394.5,396.5,0.5,+0.13%,2,674
09/01/2020,393,396,393,396,1.25,+0.32%,2,674
