Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
02/01/2022,555,555,555,555,7.75,+1.42%,0,101
01/31/2022,547.25,547.25,547.25,547.25,-3,-0.55%,0,101
01/28/2022,548.75,550.25,548.75,550.25,2,+0.36%,1,101
01/27/2022,551,551,547.75,548.25,-3.75,-0.68%,10,100
01/26/2022,551.25,552,551.25,552,-1,-0.18%,1,96
01/25/2022,549,553,549,553,8.25,+1.51%,6,95
01/24/2022,538.75,544.75,538.75,544.75,2.5,+0.46%,4,89
01/21/2022,542.25,542.25,542.25,542.25,0.5,+0.09%,0,85
01/20/2022,541.75,541.75,541.75,541.75,-3.5,-0.64%,1,85
01/19/2022,545.25,545.25,545.25,545.25,10.5,+1.96%,0,84
01/18/2022,536,536,534.25,534.75,-1.75,-0.33%,5,84
01/14/2022,536.25,536.5,536.25,536.5,-6.25,-1.15%,1,83
01/13/2022,540.25,544.25,540.25,542.75,1.75,+0.32%,20,82
01/12/2022,533,541,529.75,541,6.75,+1.26%,22,62
01/11/2022,532.75,535.25,532.5,534.25,-0.75,-0.14%,7,48
01/10/2022,532.25,535,531,535,5.5,+1.04%,4,41
01/07/2022,519.75,529.5,519.5,529.5,8.25,+1.58%,19,37
01/06/2022,521.25,521.25,521.25,521.25,8.75,+1.71%,12,18
01/05/2022,512.5,512.5,512.5,512.5,-1,-0.19%,0,8
01/04/2022,513.5,513.5,513.5,513.5,4,+0.79%,0,8
01/03/2022,509.5,509.5,509.5,509.5,2.5,+0.49%,0,8
12/31/2021,507,507,507,507,1.25,+0.25%,0,8
12/30/2021,505.75,505.75,505.75,505.75,-5.75,-1.12%,0,8
12/29/2021,511.5,511.5,511.5,511.5,4.25,+0.84%,0,8
12/28/2021,507.25,507.25,507.25,507.25,-5,-0.98%,0,8
12/27/2021,512.25,512.25,512.25,512.25,3.5,+0.69%,0,8
12/23/2021,508.75,508.75,508.75,508.75,0,0.00%,0,8
12/22/2021,507.25,508,507.25,508.75,2,+0.39%,5,8
12/21/2021,506.75,506.75,506.75,506.75,2,+0.40%,0,3
12/20/2021,504.75,504.75,504.75,504.75,-1,-0.20%,0,3
12/17/2021,504.75,505.75,504.75,505.75,0,0.00%,3,3
12/16/2021,506.5,506.5,506.5,505.75,5.5,+1.10%,3,0
12/15/2021,500.25,500.25,500.25,500.25,-1.25,-0.25%,0,0
